id,x,y,sammlung
741776,-4.6590657,14.162506,mek
1718032,6.186418,-0.56934106,mek
578843,1.5681489,4.9238167,mek
1882017,4.5055075,6.7320004,mek
960979,-2.478712,12.828507,ang
2018649,4.9491425,15.257124,mek
962155,-6.54668,11.907001,ang
533677,5.151676,3.4239337,mek
973762,5.9735417,8.8490715,mek
963193,-5.7443733,11.734648,ang
2018851,6.3924847,14.826243,mek
962716,0.68655485,15.11635,ang
741195,-2.3651335,16.20809,mek
1442967,0.8181017,10.664467,mek
965513,-2.816763,15.994812,ang
1442947,0.12998594,9.979183,mek
961202,-1.8086516,11.844562,ang
1973017,2.3691244,-0.3953568,mek
965779,0.17836012,14.595734,ang
1572373,15.226025,7.0319614,mek
1722626,2.2270439,2.642732,mek
2288975,2.8250086,2.9252963,mek
523353,0.4617439,3.068245,mek
966967,-3.7152395,9.822223,ang
1444994,1.6953839,12.815646,mek
963633,-1.5552524,16.353394,ang
2438021,1.797366,10.231689,mek
965895,-6.8419046,10.999045,ang
2274869,5.2748337,7.6976986,mek
959701,-1.936519,16.061201,ang
962610,-4.4097443,10.2276745,ang
966454,-0.15754966,17.056782,ang
563678,6.2206554,3.8766499,mek
964780,-1.0907431,13.340291,ang
1517373,1.7148582,9.634891,mek
959770,-0.9982744,11.352791,ang
2026695,1.6679763,3.3043184,mek
1517281,4.3590007,11.319201,mek
558248,3.9588895,3.7856967,mek
963154,-2.3377028,17.717777,ang
1858454,5.3916154,8.980289,mek
507804,1.7134196,4.9433293,mek
1973180,2.2552958,-0.34047624,mek
959671,-0.48803028,13.303423,ang
2018428,6.304224,15.04293,mek
960794,-1.6502185,17.282919,ang
964128,0.01758386,16.710958,ang
2326789,2.489702,1.5647271,mek
960558,-5.453741,10.719686,ang
516099,4.5273,2.4174352,mek
741191,1.9476304,3.71837,mek
501200,2.0405152,8.761334,mek
525549,5.2466984,10.472099,mek
961755,-0.5132219,14.07024,ang
