id,x,y,sammlung
962473,6.4899216,4.693898,ang
2260783,3.6332295,1.8729175,ang
958831,1.890519,3.2491596,ang
966370,6.742694,4.779264,ang
962847,6.759475,5.0822997,ang
965338,8.056613,5.5971236,ang
968186,1.4575295,3.3906364,ang
965358,7.32651,4.79899,ang
960738,7.8593297,3.7521558,ang
967249,6.205852,2.5206542,ang
967989,6.8289714,2.593358,ang
958632,6.7635508,3.4177809,ang
960901,4.962213,5.6485276,ang
963132,1.7967238,3.203765,ang
964056,1.546611,3.0677636,ang
961326,7.7609367,5.4794683,ang
966021,7.4685493,5.7115946,ang
959968,6.0828905,4.906448,ang
2026045,3.672239,2.0483918,ang
966743,7.9125514,4.917126,ang
961341,7.7991605,5.468975,ang
966516,2.3472934,5.435517,ang
963456,3.2107174,4.9220853,ang
1066056,2.0698304,3.814703,ang
1066111,7.086664,5.166644,ang
959164,5.0847597,5.6281376,ang
966795,5.381709,5.044853,ang
960375,6.7971377,5.0101786,ang
963590,2.2789934,3.434684,ang
2260763,3.8261697,1.7804085,ang
961801,4.8678927,4.0118084,ang
966913,7.583629,3.4362645,ang
965780,6.0288815,4.9052005,ang
959024,5.248382,2.9048157,ang
965528,6.8339825,5.2625566,ang
967266,1.7491027,3.1918705,ang
967222,2.0163589,3.740537,ang
963226,6.799898,5.364935,ang
965980,2.3905926,4.3053584,ang
965373,7.9881086,3.7827513,ang
961379,7.0275598,5.139133,ang
965932,6.5420833,5.3626156,ang
961997,5.3793926,2.8784359,ang
962281,7.145032,4.874723,ang
968178,7.1182437,3.9526834,ang
965618,2.3979526,3.5841284,ang
966965,6.7640247,4.8747783,ang
968402,5.8314066,4.804521,ang
966488,3.1830063,3.2253692,ang
962495,6.0044265,5.126441,ang
960808,6.7239904,5.473163,ang
968350,5.691765,0.8608869,ang
2260734,3.648277,2.12128,ang
2260766,3.9244487,1.721068,ang
965084,5.866052,4.39969,ang
967147,6.0685596,5.5781984,ang
959121,6.4975295,5.1756477,ang
959106,2.8861876,5.4035683,ang
962641,4.5842586,3.0568373,ang
1066026,4.9160547,6.149,ang
2260050,3.6388805,2.0747325,ang
958963,7.1007133,4.104941,ang
959158,2.6426518,4.090852,ang
962608,7.711362,5.436064,ang
961334,4.4920216,1.920147,ang
958704,6.517654,5.1488523,ang
2260687,3.517933,2.1832032,ang
965194,3.4801505,5.0737567,ang
966682,2.6526144,4.329636,ang
963614,5.7311454,4.8507957,ang
964014,7.6158094,5.7190957,ang
2262504,2.482446,2.0455205,ang
962971,2.165276,4.532103,ang
960329,5.7183976,5.629991,ang
963573,6.7591987,4.339539,ang
962625,8.005321,5.4340568,ang
962610,2.1994252,3.0256464,ang
2260678,3.8927243,2.1555288,ang
960758,7.0443907,5.8732867,ang
959971,7.093535,3.16326,ang
960898,2.1861517,3.498654,ang
2260680,3.4501371,1.9928106,ang
959273,6.1945124,4.9591556,ang
966809,6.948894,5.1604905,ang
967944,7.9924235,5.1621594,ang
961899,7.1346097,6.102411,ang
959441,2.530348,3.3304803,ang
965734,2.3848228,4.316415,ang
964082,4.599131,5.526473,ang
960796,1.8676314,4.190451,ang
958671,5.2831817,2.098961,ang
960866,7.028098,4.6598907,ang
2260482,3.8594954,2.106106,ang
965548,6.0236716,3.2858322,ang
960787,1.7095876,3.5408778,ang
962622,7.728162,4.474775,ang
961479,4.7139616,1.4418838,ang
958942,2.5780842,2.7822404,ang
965099,2.6979182,3.5442164,ang
962973,7.877155,3.7953713,ang
959168,7.3336835,3.7929242,ang
962307,7.623908,4.1647663,ang
966345,4.156565,5.306182,ang
966286,5.5640326,4.26185,ang
961859,2.2126355,3.949205,ang
967125,7.781866,5.589885,ang
962320,7.261111,5.345611,ang
959427,3.376252,2.215313,ang
967700,7.2051783,5.994123,ang
959132,5.2314873,5.2228475,ang
966424,4.0770802,3.8712647,ang
962481,6.8884497,3.8413205,ang
2260471,3.770363,2.6013927,ang
965413,6.41957,6.252703,ang
958830,6.2613325,3.9910307,ang
963897,7.345798,5.1055064,ang
958864,7.416873,4.9287167,ang
967603,6.2199903,2.4464755,ang
960242,1.8927876,3.342069,ang
963992,6.864472,4.5014143,ang
960435,2.6863048,5.191763,ang
962809,4.891304,4.2873425,ang
963534,1.8744031,3.7439873,ang
2262443,2.582488,1.7781148,ang
2262482,2.4339082,1.9654938,ang
961994,7.637862,4.384375,ang
968218,1.974033,4.3186984,ang
959616,7.6188416,3.5718646,ang
961392,2.378761,5.085201,ang
966882,2.8675237,3.6458364,ang
960650,6.6932383,4.8471613,ang
968148,6.9499626,2.7803435,ang
961281,7.53426,4.1170816,ang
960035,1.6103401,3.6739964,ang
962071,7.3770156,5.6636024,ang
965013,7.3030767,5.5969687,ang
959266,2.8525376,2.914755,ang
964996,7.390793,3.236758,ang
966964,6.2250347,3.636458,ang
963112,4.8649483,6.10752,ang
967031,7.173769,4.122852,ang
964956,6.329557,3.307604,ang
960390,7.753106,2.6749246,ang
2260486,3.7708938,1.7115135,ang
959854,7.295948,3.7943509,ang
1422990,4.1874275,1.7588369,ang
958431,7.822525,5.6355624,ang
1936768,2.5637922,2.714093,ang
963781,6.7616725,1.5013858,ang
2260850,3.425869,2.0363414,ang
966429,1.720264,3.163546,ang
2262427,2.7376242,1.7305231,ang
960508,7.950963,3.960672,ang
961204,7.917852,5.5534086,ang
965304,6.5516305,3.835324,ang
2260792,3.6613054,2.2073717,ang
959303,6.710446,2.0891902,ang
962111,2.1058304,4.4608808,ang
962414,2.3278615,4.3917003,ang
965991,5.0257072,4.208786,ang
968187,2.4123437,3.381896,ang
967520,7.6874537,5.226355,ang
961770,5.9519725,5.0036135,ang
964075,5.3234844,1.7307945,ang
2262391,2.7727826,1.7252955,ang
966456,6.035179,5.571832,ang
962208,6.355164,3.6628816,ang
964155,7.583764,4.1453614,ang
967862,1.9960953,2.7842119,ang
963747,7.2810364,4.577604,ang
961901,7.5481606,5.392245,ang
2260004,4.0153704,1.6705686,ang
968272,7.604392,5.2248387,ang
958621,4.7591667,1.1971121,ang
965124,7.0708923,4.9313035,ang
965896,2.2653332,2.8748255,ang
2260035,3.690913,2.1765625,ang
966855,2.265027,3.133235,ang
960601,5.625304,0.9679007,ang
966984,7.8282714,5.357205,ang
959402,5.318344,4.4102407,ang
1386560,4.5366087,3.241566,ang
962038,4.2992177,5.66963,ang
968331,4.015748,3.0579662,ang
965511,7.1150923,5.618778,ang
961200,4.462287,5.4801083,ang
961492,7.492126,4.321935,ang
959353,2.7483666,2.5067434,ang
1065605,6.9826436,2.9465048,ang
